Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail,final_score,Current Run Rate,Remaining Overs
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,34,1,166,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.882352941176471,16
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,35,8,174,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.9714285714285715,15
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,36,2,176,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.888888888888889,14
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,37,2,178,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.8108108108108105,13
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,38,7,185,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.868421052631579,12
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,39,10,195,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.0,11
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,40,9,204,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.1,10
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,41,11,215,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.2439024390243905,9
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,42,5,220,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.238095238095238,8
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,43,8,228,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.3023255813953485,7
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,44,12,240,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.454545454545454,6
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,45,11,251,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.5777777777777775,5
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,46,11,262,0,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.695652173913044,4
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,47,8,270,1,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.74468085106383,3
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,48,6,276,1,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.75,2
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,49,12,288,0,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,5.877551020408164,1
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,ZIM,KENYA,50,20,308,0,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,6.16,0
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,1,3,3,1,1,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.0,49
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,2,1,4,0,1,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,2.0,48
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,3,5,9,0,1,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.0,47
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,4,2,11,1,2,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,2.75,46
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,5,8,19,0,2,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.8,45
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,6,4,23,0,2,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.8333333333333335,44
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,7,3,26,0,2,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.7142857142857144,43
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,8,1,27,1,3,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.375,42
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,9,5,32,0,3,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.5555555555555554,41
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,10,8,40,0,3,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.0,40
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,11,4,44,1,4,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.0,39
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,12,0,44,1,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.6666666666666665,38
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,13,4,48,0,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.6923076923076925,37
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,14,4,52,0,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.7142857142857144,36
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,15,3,55,0,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.6666666666666665,35
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,16,3,58,0,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.625,34
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,17,6,64,0,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.764705882352941,33
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,18,5,69,0,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.8333333333333335,32
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,19,3,72,0,5,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.789473684210526,31
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,20,1,73,1,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.65,30
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,21,4,77,0,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.6666666666666665,29
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,22,1,78,0,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.5454545454545454,28
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,23,9,87,0,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.782608695652174,27
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,24,3,90,0,6,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.75,26
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,25,5,95,1,7,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.8,25
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,26,10,105,1,8,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.038461538461538,24
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,27,5,110,0,8,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.074074074074074,23
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,28,5,115,0,8,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.107142857142857,22
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,29,1,116,0,8,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.0,21
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,30,1,117,0,8,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.9,20
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,31,7,124,0,8,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.0,19
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,32,1,125,1,9,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.90625,18
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,33,5,130,0,9,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,3.9393939393939394,17
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,34,7,137,0,9,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.029411764705882,16
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,35,9,146,0,9,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.171428571428572,15
2011,41st Match, Group A,March 20 2011,Zimbabwe ,ZIM,KENYA,308,6,147,10,KENYA,ZIM,36,1,147,1,10,Zimbabwe won by 161 runs,"41st Match, Group A, Eden Gardens, March 20, 2011,
ICC Cricket World Cup",308,4.083333333333333,14
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,1,8,8,1,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,8.0,49
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,2,6,14,0,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,7.0,48
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,3,3,17,0,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.666666666666667,47
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,4,5,22,0,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.5,46
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,5,6,28,0,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.6,45
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,6,10,38,0,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,6.333333333333333,44
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,7,5,43,0,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,6.142857142857143,43
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,8,7,50,0,1,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,6.25,42
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,9,3,53,1,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.888888888888889,41
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,10,0,53,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.3,40
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,11,5,58,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.2727272727272725,39
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,12,9,67,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.583333333333333,38
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,13,3,70,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.384615384615385,37
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,14,3,73,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.214285714285714,36
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,15,8,81,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.4,35
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,16,5,86,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.375,34
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,17,3,89,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.235294117647059,33
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,18,2,91,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.055555555555555,32
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,19,4,95,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.0,31
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,20,2,97,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,4.85,30
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,21,7,104,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,4.9523809523809526,29
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,22,6,110,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.0,28
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,23,4,114,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,4.956521739130435,27
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,24,4,118,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,4.916666666666667,26
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,25,5,123,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,4.92,25
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,26,11,134,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.153846153846154,24
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,27,3,137,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.074074074074074,23
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,28,11,148,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.285714285714286,22
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,29,7,155,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.344827586206897,21
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,30,5,160,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.333333333333333,20
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,31,5,165,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.32258064516129,19
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,32,8,173,0,2,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.40625,18
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,33,3,176,1,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.333333333333333,17
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,34,4,180,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.294117647058823,16
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,35,8,188,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.371428571428571,15
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,36,4,192,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.333333333333333,14
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,37,3,195,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.27027027027027,13
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,38,8,203,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.342105263157895,12
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,39,6,209,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.358974358974359,11
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,40,3,212,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.3,10
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,41,4,216,0,3,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.2682926829268295,9
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,42,3,219,1,4,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.214285714285714,8
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,43,4,223,0,4,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.186046511627907,7
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,44,10,233,1,5,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.295454545454546,6
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,45,7,240,1,6,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.333333333333333,5
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,46,7,247,0,6,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.369565217391305,4
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,47,5,252,1,7,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.361702127659575,3
2011,42nd Match, Group B (D/N),March 20 2011,India ,IND,WI,268,10,188,10,IND,WI,48,8,260,1,8,India won by 80 runs,"42nd Match, Group B (D/N), Chennai, March 20, 2011,
ICC Cricket World Cup",268,5.416666666666667,2
