Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,35,8,163,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,36,8,171,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,37,6,177,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,38,6,183,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,39,5,188,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,40,8,196,1,7,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,41,6,202,0,7,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,42,10,212,0,7,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,43,3,215,0,7,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,44,1,216,1,8,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,45,5,221,0,8,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,46,7,228,0,8,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,47,10,238,0,8,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,48,3,241,1,9,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,ENG,WI,49,2,243,1,10,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,1,3,3,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,2,4,7,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,3,18,25,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,4,7,32,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,5,18,50,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,6,3,53,0,0,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,7,5,58,1,1,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,8,0,58,0,1,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,9,9,67,1,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,10,11,78,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,11,7,85,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,12,6,91,0,2,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,13,0,91,1,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,14,4,95,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,15,11,106,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,16,3,109,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,17,4,113,0,3,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,18,1,114,1,4,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,19,4,118,0,4,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,20,0,118,1,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,21,0,118,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,22,0,118,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,23,7,125,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,24,4,129,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,25,9,138,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,26,8,146,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,27,3,149,0,5,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,28,1,150,1,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,29,1,151,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,30,3,154,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,31,7,161,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,32,13,174,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,33,8,182,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,34,6,188,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,35,4,192,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,36,5,197,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,37,7,204,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,38,7,211,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,39,5,216,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,40,1,217,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,41,5,222,0,6,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,42,0,222,1,7,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,43,1,223,0,7,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,44,1,224,2,9,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,36th Match, Group B (D/N),March 17 2011,England ,ENG,WI,243,10,225,10,WI,ENG,45,1,225,1,10,England won by 18 runs,"36th Match, Group B (D/N), Chennai, March 17, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,1,7,7,0,0,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,2,1,8,1,1,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,3,6,14,1,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,4,0,14,0,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,5,6,20,0,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,6,9,29,0,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,7,7,36,0,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,8,4,40,0,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,9,8,48,0,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,10,5,53,0,2,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,11,1,54,1,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,12,11,65,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,13,6,71,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,14,5,76,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,15,6,82,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,16,2,84,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,17,3,87,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,18,6,93,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,19,9,102,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,20,3,105,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,21,5,110,0,3,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,22,4,114,1,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,23,5,119,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,24,2,121,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,25,15,136,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,26,6,142,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,27,4,146,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,28,2,148,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,29,9,157,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,30,5,162,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,31,3,165,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,32,8,173,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,33,5,178,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,34,4,182,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,35,5,187,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,36,10,197,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,37,3,200,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,38,15,215,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,39,12,227,0,4,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
2011,37th Match, Group B,March 18 2011,Ireland ,NED,IRE,306,10,307,4,NED,IRE,40,8,235,1,5,Ireland won by 6 wickets (with 14 balls remaining),"37th Match, Group B, Eden Gardens, March 18, 2011,
ICC Cricket World Cup"
